Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,Media
11715061643,"Jun 22, 2024, 8:17:35 PM",Afternoon Run,Run,,585,1.61,,,false,,,activities/11715061643.gpx,,,585.0,585.0,1609.7,4.456,2.752,3.1,3.1,202.1,205.4,2.0,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1608.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.752,0.0,,,,1542.0,,,,,2.75,,,,,,,,""
11755638507,"Jun 27, 2024, 10:08:19 PM",Afternoon Run,Run,,1162,3.21,,,false,,,activities/11755638507.gpx,,,1162.0,1162.0,3217.7,4.517,2.769,6.5,6.5,202.1,205.6,2.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,3222.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.769,0.0,,,,3088.0,,,,,2.773,,,,,,,,""
11763490717,"Jun 29, 2024, 1:14:04 AM",Evening Run,Run,Running 10 min after eating is not the move,1220,3.22,,,false,,,activities/11763490717.gpx,,,1220.0,1210.0,3219.4,3.792,2.661,6.8,6.7,202.0,205.9,3.9,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,3222.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.639,0.0,,,,3128.0,,,,,2.663,,,,,,,,""
11763548182,"Jun 29, 2024, 1:34:32 AM",Evening Walk,Walk,,990,1.47,,,false,,,activities/11763548182.gpx,,,990.0,990.0,1474.9,2.534,1.49,0.0,0.0,202.1,203.8,1.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.49,0.0,,,,1732.0,,,,,,,,,,,,,""
11771002382,"Jun 30, 2024, 12:06:22 AM",Evening Run,Run,,1259,3.27,,,false,,,activities/11771002382.gpx,,,1259.0,1195.0,3276.9,3.602,2.742,9.4,9.4,201.8,208.3,4.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,3288.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.603,0.0,,,,3104.0,,,,,2.751,,,,,,,,""
11771171574,"Jun 30, 2024, 12:27:42 AM",Evening Walk,Walk,,2674,2.82,,,false,,,activities/11771171574.gpx,,,2674.0,1977.0,2821.5,2.498,1.427,3.5,3.5,202.0,207.5,3.2,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.055,0.0,,,,3304.0,,,,,,,,,,,,,""
11775855877,"Jun 30, 2024, 2:38:12 PM",Morning Run,Run,,1183,3.27,,,false,,,activities/11775855877.gpx,,,1183.0,1183.0,3277.2,4.886,2.77,0.0,0.0,207.1,207.8,1.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,3279.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.77,0.0,,,,3162.0,,,,,2.772,,,,,,,,""
11776739216,"Jun 30, 2024, 3:53:03 PM",Lunch Ride,Ride,Chill ride w my mom,3182,15.31,,,false,,,activities/11776739216.gpx,,,3182.0,2847.0,15315.3,10.306,5.379,39.6,39.6,201.8,213.1,4.2,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.813,0.0,,,,,,,,,,,,,,,,,""
11785563923,"Jul 1, 2024, 9:40:22 PM",Afternoon Run,Run,W Alisa,1133,3.27,,,false,,,activities/11785563923.gpx,,,1133.0,1133.0,3276.3,4.8,2.892,6.5,5.3,202.1,205.6,2.9,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,3280.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.892,0.0,,,,,,,,,,,,,,,,,""
11849829753,"Jul 9, 2024, 10:19:42 PM",Afternoon nap,Run,"",1128,3.21,,,false,,,activities/11849829753.gpx,,,1128.0,1128.0,3218.9,4.867,2.854,6.5,3.2,202.1,205.6,2.7,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,3223.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.854,0.0,,,,3018.0,,,,,2.857,,,,,,,,""
11857737247,"Jul 10, 2024, 9:28:14 PM",Uber eats delivery,Run,"",1190,3.22,,,false,,,activities/11857737247.gpx,,,1190.0,1190.0,3225.2,3.808,2.71,6.1,3.4,202.1,205.6,2.9,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,3231.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.71,0.0,,,,3176.0,,,,,2.716,,,,,,,,""
11890045102,"Jul 14, 2024, 10:22:54 PM",Making smores,Run,"",1217,3.27,,,false,,,activities/11890045102.gpx,,,1217.0,1217.0,3275.8,3.914,2.692,11.3,7.2,202.0,210.3,3.8,0.1,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,3285.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.692,0.0,,,,3216.0,,,,,2.7,,,,,,,,""
11906786297,"Jul 17, 2024, 1:02:36 AM",Post dinner no music type beat,Run,,1171,3.21,,,false,,,activities/11906786297.gpx,,,1171.0,1171.0,3216.8,3.614,2.747,6.5,6.5,202.1,205.6,2.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,3220.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.747,0.0,,,,3102.0,,,,,2.75,,,,,,,,""
11915767331,"Jul 18, 2024, 1:26:19 AM",Spilling tea 🍵,Walk,,3845,6.61,,,false,,,activities/11915767331.gpx,,,3845.0,3845.0,6609.8,2.602,1.719,20.6,20.6,204.4,214.7,8.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.719,0.0,,,,7432.0,,,,,,,,,,,,,""
11922562224,"Jul 18, 2024, 8:27:47 PM",Drinking boba,Run,,1804,4.89,,,false,,,activities/11922562224.gpx,,,1804.0,1804.0,4890.1,3.912,2.711,11.3,11.3,202.0,210.3,4.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,4897.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.711,0.0,,,,4776.0,,,,,2.715,,,,,,,,""
11946139369,"Jul 21, 2024, 1:56:40 PM",Ride to the city 🏙️🏙️🏙️,Ride,,13205,50.72,,,false,,,activities/11946139369.gpx,,,13205.0,9226.0,50720.9,10.524,5.498,70.2,70.2,178.1,213.9,5.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.841,4992.5,,,,,,,,,,,,,,,,,""
11947651209,"Jul 21, 2024, 8:17:29 PM",Second leg 🚴🏼‍♀️,Ride,"",5735,31.13,,,false,,,activities/11947651209.gpx,,,5735.0,5463.0,31136.8,12.968,5.7,129.6,97.9,181.9,213.9,8.8,0.1,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.429,0.0,,,,,,,,,,,,,,,,,""
11964309483,"Jul 23, 2024, 7:46:31 PM",Chitter chatter,Walk,"",8211,11.50,,,false,,,activities/11964309483.gpx,,,8211.0,7911.0,11500.1,4.916,1.454,39.4,30.8,201.8,213.9,5.8,0.1,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.401,562.9,,,,13948.0,,,,,,,,,,,,,""
11971799476,"Jul 24, 2024, 6:11:26 PM",Afternoon Walk,Walk,,2372,3.35,,,false,,,activities/11971799476.gpx,,,2372.0,2372.0,3357.1,2.356,1.415,6.5,6.5,202.1,205.6,2.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.415,0.0,,,,4436.0,,,,,,,,,,,,,""
11974080632,"Jul 25, 2024, 12:48:24 AM",I’m walking away,Walk,,3652,6.59,,,false,,,activities/11974080632.gpx,,,3652.0,3632.0,6590.0,3.964,1.814,13.9,13.9,202.0,210.3,6.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.804,0.0,,,,7038.0,,,,,,,,,,,,,""
11980920415,"Jul 25, 2024, 6:40:57 PM",Matcha walk 🍵,Walk,,6101,7.35,,,false,,,activities/11980920415.gpx,,,6101.0,5048.0,7355.7,2.645,1.457,22.8,22.8,203.1,214.8,10.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.206,0.0,,,,9064.0,,,,,,,,,,,,,""
11988895288,"Jul 26, 2024, 8:44:24 PM",Post lunch run 🤢,Run,,2814,4.84,,,false,,,activities/11988895288.gpx,,,2814.0,1635.0,4848.2,4.628,2.965,27.5,27.5,197.4,209.8,13.8,0.2,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,4917.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.723,4663.5,,,,4316.0,,,,,3.007,,,,,,,,""
12022615530,"Jul 30, 2024, 10:16:32 PM",Afternoon Run,Run,,408,1.14,,,false,,,activities/12022615530.gpx,,,408.0,306.0,1143.3,5.5,3.736,3.0,3.0,202.2,205.4,2.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1144.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.802,0.0,,,,806.0,,,,,3.741,,,,,,,,""
12038220409,"Jul 30, 2024, 10:36:42 PM",Afternoon Run,Run,,160059,0.54,,,false,,,activities/12038220409.gpx,,,160059.0,171.0,547.5,4.124,3.202,0.0,0.0,202.3,205.1,24.9,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,546.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.003,0.0,,,,452.0,,,,,3.194,,,,,,,,""
12055172853,"Aug 3, 2024, 8:38:59 PM",Afternoon Run,Run,,1228,2.41,,,false,,,activities/12055172853.gpx,,,1228.0,753.0,2416.7,4.342,3.209,6.4,6.4,202.1,205.6,29.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,2432.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.968,0.0,,,,2024.0,,,,,3.231,,,,,,,,""
12092878956,"Aug 8, 2024, 6:42:53 AM",Morning walk/run,Walk,"",6176,7.42,,,false,,,activities/12092878956.gpx,,,6176.0,4733.0,7422.3,7.66,1.568,20.0,26.9,2.1,21.5,5.2,-0.1,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,7434.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.202,786.5,,,,7774.0,,,,,2.118,,,,,,,,""
12361960421,"Sep 8, 2024, 6:08:28 PM",Afternoon Run,Run,,8979,6.94,,,false,,,activities/12361960421.gpx,,,8979.0,8937.0,6940.5,4.27,0.777,14.5,14.5,202.0,210.3,5.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,6950.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.773,0.0,,,,6952.0,,,,,0.778,,,,,,,,""
12436234064,"Sep 17, 2024, 6:58:02 PM",H.G.W.,Walk,,4533,8.29,,,false,,,activities/12436234064.gpx,,,4533.0,4533.0,8289.8,2.831,1.829,21.0,21.0,201.8,213.1,5.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.829,0.0,,,,8658.0,,,,,,,,,,,,,""
12887622891,"Sep 26, 2024, 2:52:11 PM",Morning Run,Run,,2703,2.45,,,false,,,activities/12887622891.gpx,,,2703.0,779.0,2451.4,4.56,3.147,13.4,13.4,111.6,124.1,7.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,2446.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.907,129.7,,,,2036.0,,,,,3.141,,,,,,,,""
12887781807,"Nov 12, 2024, 11:46:25 PM",Day 1,Run,,1586,2.41,,,false,,,activities/12887781807.gpx,,,1586.0,771.0,2416.2,4.86,3.134,8.4,8.4,111.5,123.3,29.6,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,2429.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.523,136.1,,,,2004.0,,,,,3.152,,,,,,,,""
12894675487,"Nov 13, 2024, 8:40:19 PM",karina + audrey midday run 🏃🏽‍♀️‍➡️,Run,"",2474,3.23,,,false,,,activities/12894675487.gpx,,,2474.0,1075.0,3229.7,4.14,3.004,19.1,29.7,95.9,124.7,19.2,-0.3,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,3245.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.305,455.4,,,,2764.0,,,,,3.019,,,,,,,,media/AA469E10-EA4A-4E5A-8BD9-7FB01F32DEFA.jpg|media/7171A3B0-C02D-44D8-8EFB-2AF594899B09.jpg|media/9EBF369B-22DD-4BFE-8532-3A16CC56D492.jpg
12906500686,"Nov 15, 2024, 2:10:45 PM",sunrise run to glider port 🔥 #3,Run,"",830,2.42,,,false,,,activities/12906500686.gpx,,,830.0,795.0,2427.5,4.35,3.053,7.1,27.0,104.0,124.6,5.8,-0.8,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,2397.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.925,133.9,,,,2088.0,,,,,3.016,,,,,,,,media/2E238301-3905-4066-9CC5-867A438475B6.jpg|media/6056085F-AF21-42A5-BF12-A2AFD6D90C5A.jpg
12906685812,"Nov 15, 2024, 2:48:56 PM",run back to campus 😭,Run,"",248,0.81,,,false,,,activities/12906685812.gpx,,,248.0,248.0,815.2,4.48,3.287,8.4,2.3,111.6,120.3,2.9,0.7,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,833.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.287,0.0,,,,678.0,,,,,3.362,,,,,,,,""
12915273479,"Nov 16, 2024, 3:30:00 PM",CHAPPELL ROAN VS TAYLOR SWIFT VS LADY GAGA w Lisa G. 🔥🪩👗✨,Ride,"La Jolla, San Diego",2709,16.91,,,false,,,activities/13772259439.tcx.gz,,,2709.0,2709.0,16912.8,6.292,6.243,113.1,114.5,106.0,116.5,0.1,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.243,0.0,,,,,,,,,,,,,,,,,media/38d436f8-9adb-4079-b4fc-5b82935e9789.mp4
12926145398,"Nov 18, 2024, 12:40:42 AM",sunset run 🌅 #4,Run,"",1189,3.23,,,false,,,activities/12926145398.gpx,,,1189.0,1162.0,3233.2,4.52,2.782,7.1,43.5,84.7,124.7,5.8,-1.2,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,3180.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.719,503.0,,,,3064.0,,,,,2.737,,,,,,,,media/8EE0C254-526A-4581-AA8E-1E41899D1AB1.jpg|media/23FC1729-2BB6-444A-B7FC-65EF1D6D4D0B.mp4
12930868627,"Nov 18, 2024, 6:17:40 PM","run w nat, jaden and amanda #5",Run,,591,1.61,,,false,,,activities/12930868627.gpx,,,591.0,591.0,1613.9,3.91,2.731,3.4,3.4,121.0,124.7,6.7,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1618.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.731,0.0,,,,1530.0,,,,,2.738,,,,,,,,""
