Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,Media
11341481844,"May 5, 2024, 8:30:02 PM",Afternoon Run,Run,"",789,3.23,,,false,,,activities/11341481844.gpx,,,789.0,789.0,3232.0,5.22,4.096,0.0,116.3,3.3,119.9,4.0,-3.6,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,3058.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.096,0.0,,,,,,,,,,,,,,,,,""
11397780873,"May 13, 2024, 3:33:46 AM",Night Run,Run,"",1368,4.83,,,false,,,activities/11397780873.gpx,,,1368.0,1368.0,4830.1,4.78,3.531,29.1,45.3,99.1,129.5,7.9,-0.3,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,4829.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.531,56.6,,,,,,,,,,,,,,,,,""
11460175374,"May 21, 2024, 2:41:32 AM",Evening Run,Run,"",1098,4.03,,,false,,,activities/11460175374.gpx,,,1098.0,1098.0,4032.3,6.06,3.672,25.7,26.9,99.2,119.6,5.1,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,4054.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.672,1468.9,,,,,,,,,,,,,,,,,""
11475506981,"May 23, 2024, 12:53:19 AM",Evening Run,Run,Uphill at the end before the cove killed me,1397,5.05,,,false,,,activities/11475506981.gpx,,,1397.0,1397.0,5053.3,4.7,3.617,17.6,119.8,3.3,123.3,11.8,-2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,4946.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.617,0.0,,,,,,,,,,,,,,,,,""
11497176948,"May 25, 2024, 7:51:58 PM",Lunch Surfing,Surfing,"",6371,10.57,,,false,,,activities/11497176948.fit,,,6371.0,6193.0,10576.0,10.224,1.708,3.3,3.3,4.4,7.7,7.3,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1716663552.0,2.0,16.1,15.7,11.3,0.73,1016.6,3.7,5.6,251.0,0.0,1716641024.0,1716691712.0,0.625,,,0.0,1.0,0.56,23036.0,5.0,,,,,0.0,1.66,0.0,,,,,,,,,,,,,,,,,""
11506068550,"May 27, 2024, 12:33:42 AM",Afternoon Run,Run,"",1411,5.12,,,false,,,activities/11506068550.gpx,,,1411.0,1411.0,5127.3,7.976,3.634,20.3,119.8,3.3,123.3,11.1,-1.9,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,5027.9,1716768000.0,1.0,18.0,17.6,12.1,0.68,1015.4,3.8,6.2,281.0,0.0,1716727424.0,1716778112.0,0.625,,,0.0,1.0,0.03,25837.0,2.0,,,,,0.0,3.634,0.0,,,,,,,,,3.563,,,,,,,,""
11529484964,"May 30, 2024, 1:54:49 AM",Sunset Run,Run,probably new best trail,1778,6.44,,,false,"",,activities/11529484964.gpx,,,1778.0,1778.0,6443.0,5.142,3.624,38.6,150.5,6.9,135.9,6.3,-1.7,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,6320.3,1717030784.0,1.0,17.8,17.5,12.6,0.72,1015.0,2.8,5.0,258.0,0.0,1716986496.0,1717037440.0,0.625,,,0.0,1.0,0.13,24391.0,1.0,,,,,0.0,3.624,136.8,,,,,,,,,3.555,,,,,,,,""
11551397643,"Jun 1, 2024, 11:16:44 PM",Afternoon Run,Run,Feeling good. Same route and a full minute faster than a couple days ago,1715,6.44,,,false,,,activities/11551397643.gpx,,,1715.0,1715.0,6442.8,5.56,3.757,37.6,150.7,6.9,135.9,6.0,-1.7,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,6316.8,1717282816.0,3.0,18.6,18.4,12.8,0.69,1012.4,3.6,5.5,267.0,0.0,1717245696.0,1717296768.0,0.875,,,0.0,1.0,0.92,22596.0,4.0,,,,,0.0,3.757,136.1,,,,,,,,,3.683,,,,,,,,""
11623758276,"Jun 10, 2024, 10:37:22 PM",Nice map,Golf,,17390,8.46,,,false,,,activities/11623758276.gpx,,,17390.0,5709.0,8459.1,3.57,1.482,88.0,88.0,77.6,125.4,37.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,1718056832.0,1.0,22.0,22.1,14.5,0.62,1012.4,3.9,6.3,257.0,0.0,1718023168.0,1718074624.0,0.125,,,0.0,1.0,0.07,26292.0,6.0,,,,,0.0,0.486,0.0,,,,,,,,,,,,,,,,,""
11636910515,"Jun 12, 2024, 5:00:07 PM",Morning Run,Run,I’ll keep going to Del Mar one of these times,1994,7.24,,,false,,,activities/11636910515.gpx,,,1994.0,1994.0,7243.9,6.22,3.633,39.8,149.5,6.7,135.9,5.8,-1.5,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,7128.4,1718211584.0,3.0,18.2,18.3,14.3,0.78,1015.2,1.6,2.7,246.0,0.0,1718195968.0,1718247424.0,0.125,,,0.0,1.0,0.97,21718.0,5.0,,,,,0.0,3.633,482.8,,,,,,,,,3.575,,,,,,,,""
11653381133,"Jun 14, 2024, 9:43:38 PM",Gonna miss it here 😢,Run,"",1176,4.02,,,false,,,activities/11653381133.gpx,,,1176.0,1111.0,4022.6,5.344,3.621,9.4,129.2,2.2,123.3,42.4,-2.9,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,3858.3,1718398848.0,1.0,21.8,22.1,15.5,0.68,1013.2,4.4,6.7,287.0,0.0,1718368768.0,1718420352.0,0.25,,,0.0,1.0,0.32,23227.0,9.0,,,,,0.0,3.421,0.0,,,,,,,,,3.473,,,,,,,,media/BF0E6328-4A55-426D-8B5E-6F8F2BF1866D.jpg|media/4DC51C22-E12E-43DC-9DC0-996320D537B5.jpg
11677075447,"Jun 17, 2024, 11:29:27 PM",Evening Run,Run,Bike trail is so nice,812,3.22,,,false,,,activities/11677075447.gpx,,,812.0,812.0,3219.5,5.238,3.965,15.9,15.9,39.9,46.6,5.6,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,3239.4,1718665216.0,1.0,25.9,27.0,18.0,0.62,1019.5,4.0,9.3,200.0,0.0,1718615296.0,1718670336.0,0.375,,,0.0,1.0,0.05,28970.0,0.0,,,,,0.0,3.965,0.0,,,,,,,,,3.989,,,,,,,,""
11724249511,"Jun 24, 2024, 12:15:56 AM",Evening Run,Run,Slower w Hillary on first run back from injury,1602,4.83,,,false,,,activities/11724249511.gpx,,,1602.0,1602.0,4832.8,4.726,3.017,15.2,15.2,39.9,46.6,6.1,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,4853.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.017,0.0,,,,,,,,,3.029,,,,,,,,media/92F6C5CF-2E9B-483E-AC82-7E1BEB819F03.jpg
11786319708,"Jul 2, 2024, 12:14:21 AM",Evening Run,Run,,827,3.22,,,false,,,activities/11786319708.gpx,,,827.0,827.0,3220.2,5.494,3.894,27.7,27.7,60.7,82.9,10.5,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,3249.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.894,0.0,,,,,,,,,3.929,,,,,,,,""
11798144993,"Jul 3, 2024, 12:40:22 PM",Morning Run,Run,,1000,3.65,,,false,,,activities/11798144993.gpx,,,1000.0,1000.0,3651.6,4.848,3.652,33.1,33.1,60.7,82.9,11.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,3703.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.652,0.0,,,,,,,,,3.703,,,,,,,,""
11841959131,"Jul 8, 2024, 11:53:23 PM",Evening Run,Run,,1369,5.00,,,false,,,activities/11841959131.gpx,,,1369.0,1359.0,5005.5,5.246,3.683,43.2,43.2,60.7,82.9,12.2,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,5061.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.656,0.0,,,,,,,,,3.725,,,,,,,,""
11849940019,"Jul 9, 2024, 10:46:03 PM",Evening Run,Run,By the river hella calm,888,3.23,,,false,,,activities/11849940019.gpx,,,888.0,888.0,3236.3,4.782,3.645,0.0,0.0,1.7,3.1,2.9,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,3240.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.645,78.5,,,,,,,,,3.649,,,,,,,,""
11890378942,"Jul 14, 2024, 11:48:29 PM",Evening Run,Run,,2224,7.62,,,false,,,activities/11890378942.gpx,,,2224.0,2224.0,7627.3,4.586,3.43,72.6,72.6,74.4,107.4,12.0,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,7730.3,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.43,0.0,,,,,,,,,3.476,,,,,,,,""
11948547540,"Jul 22, 2024, 2:23:03 AM",Evening Run,Run,Trial at elevation,827,2.81,,,false,,,activities/11948547540.gpx,,,827.0,827.0,2813.5,4.722,3.402,26.0,39.5,2446.2,2478.4,14.3,-0.4,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,2870.3,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.402,0.0,,,,,,,,,3.471,,,,,,,,""
11956720521,"Jul 23, 2024, 2:23:50 AM",Evening Run,Run,"",851,2.85,,,false,,,activities/11956720521.gpx,,,851.0,851.0,2853.3,4.418,3.353,32.8,64.0,2425.9,2480.5,13.5,-1.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,2887.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.353,0.0,,,,,,,,,3.393,,,,,,,,media/17E95B8B-0EEA-4B60-AE63-9DB5BB952F22.jpg
12039479372,"Aug 1, 2024, 10:47:32 PM",Evening Run,Run,Almost 😭😭 6:00 even,387,1.68,,,false,,,activities/12039479372.gpx,,,387.0,379.0,1686.5,6.34,4.45,2.1,0.0,42.1,44.2,1.1,0.1,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,1689.1,1722549632.0,1.0,31.3,33.2,20.6,0.53,1010.7,3.0,6.4,279.0,0.0,1722505088.0,1722557056.0,0.875,,,0.53,5.0,0.0,33314.0,1.0,,,,,0.0,4.358,0.0,,,,,,,,,4.457,,,,,,,,""
12063019177,"Aug 4, 2024, 5:49:03 PM",Afternoon Run,Run,Yuhhhh hot PR,1280,5.00,,,false,,,activities/12063019177.gpx,,,1280.0,1280.0,5005.1,6.588,3.91,3.1,4.6,40.6,45.3,1.5,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,5007.1,1722790784.0,3.0,28.6,28.8,23.3,0.73,1011.0,2.9,6.5,234.0,2.5,1722764544.0,1722816128.0,0.0,,,0.76,5.0,1.0,20194.0,5.0,,,,,0.0,3.91,0.0,,,,,,,,,3.912,,,,,,,,""
12141236293,"Aug 13, 2024, 11:07:41 PM",Evening Run,Run,,2405,8.05,,,false,,,activities/12141236293.gpx,,,2405.0,2391.0,8055.3,4.474,3.369,80.8,80.8,57.7,107.4,10.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,8184.4,1723590016.0,1.0,24.3,25.5,16.5,0.62,1014.0,1.4,3.6,338.0,0.0,1723542656.0,1723592960.0,0.25,,,0.0,1.0,0.0,31433.0,0.0,,,,,0.0,3.349,0.0,,,,,,,,,3.423,,,,,,,,""
12195925274,"Aug 20, 2024, 1:20:52 PM",Morning Run,Run,Plan was not to end this early,1086,3.63,,,false,,,activities/12195925274.gpx,,,1086.0,1083.0,3636.7,6.312,3.358,45.9,20.4,74.7,106.8,9.5,0.7,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,3751.9,1724158848.0,1.0,15.8,16.4,12.2,0.79,1009.0,3.8,8.9,318.0,0.0,1724147968.0,1724197120.0,0.625,,,0.37,5.0,0.0,21387.0,2.0,,,,,0.0,3.349,0.0,,,,,,,,,3.464,,,,,,,,""
12242827957,"Aug 25, 2024, 10:54:33 PM",Evening Run,Run,Yessirrrr,3052,10.01,,,false,,,activities/12242827957.gpx,,,3052.0,3052.0,10009.7,5.32,3.28,113.0,109.3,57.7,107.4,11.5,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,10211.4,1724623232.0,1.0,26.2,28.2,17.3,0.58,1021.0,1.3,3.4,246.0,0.0,1724580224.0,1724628608.0,0.625,,,0.27,5.0,0.18,34239.0,0.0,,,,,0.0,3.28,0.0,,,,,,,,,3.346,,,,,,,,""
12284444239,"Aug 30, 2024, 10:08:13 PM",Evening Run,Run,We buzzing,758,3.22,,,false,,,activities/12284444239.gpx,,,758.0,758.0,3223.4,6.022,4.252,2.0,2.0,42.1,44.1,1.2,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,3225.1,1725055232.0,1.0,21.2,21.7,13.6,0.62,1024.7,3.2,6.3,107.0,0.0,1725012608.0,1725060096.0,0.875,,,0.0,1.0,0.0,31043.0,0.0,,,,,0.0,4.252,0.0,,,,,,,,,4.248,,,,,,,,""
12353577054,"Sep 7, 2024, 10:51:32 PM",Evening Run,Run,,2925,10.06,,,false,,,activities/12353577054.gpx,,,2925.0,2925.0,10062.3,4.754,3.44,26.2,26.2,40.9,56.5,5.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,10088.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.44,79.8,,,,,,,,,3.449,,,,,,,,""
