Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,Media
11770622372,"Jun 29, 2024, 8:36:28 PM",Afternoon Ride,Ride,Had to lock in for the 2 time,3575,25.67,166.0,55,false,,,activities/11770622372.gpx,,,3575.0,3354.0,25675.5,10.258,7.655,72.0,72.1,180.2,235.8,5.4,0.0,,,,,166.0,144.0,,115.0,428.0,,,55.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,7.182,22.7,,,,,,,,,,,,,,,,,media/ED66D34C-5195-4A04-8EF9-FDBD5EC1E3A0.jpg|media/70DFBDDA-CA86-4C96-ADF2-CE4063E55376.jpg|media/3E3D190C-66E0-4E36-858B-22506A8967FC.jpg
11880629974,"Jul 13, 2024, 7:24:13 PM",Afternoon Run,Run,Half marathon prep but i refuse to run more than 2 miles,800,3.21,,,false,,,,,,800.0,800.0,3218.7,,4.023,,,,,,0.0,,,,,,,,,251.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.023,0.0,,,,,,,,,,,,,,,,,media/75EC6CBC-B659-4970-A0B3-E9474999E8F7.jpg|media/EFA51344-E51B-40AC-B6A5-19337ABE8ACB.jpg
11915521178,"Jul 18, 2024, 1:15:05 AM",Half marathon prep p2,Run,Running it on saturday idk if my 2 practice sessions will be enough,1257,4.82,,,false,,,,,,1257.0,1257.0,4828.0,,3.841,,,,,,0.0,,,,,,,,,377.0,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.841,0.0,,,,,,,,,,,,,,,,,media/27A68D01-61DC-408C-8144-3A10EE0479E9.jpg|media/D8815F13-E39E-4C67-9022-F657D7155ACC.mp4
11935716756,"Jul 20, 2024, 12:01:41 PM",Half marathons aren’t too bad,Run,Didn’t train for it so can’t complain too much,7039,20.98,201.0,307,false,,,activities/11935716756.gpx,,,7039.0,7019.0,20984.1,5.278,2.99,63.0,68.2,209.9,224.9,6.7,0.0,,,,,201.0,167.0,,,1642.0,,,307.0,,,,,,,,,,,0.0,,0.0,,1.0,21044.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.981,11702.2,,,,18298.0,,,,,2.998,,,,,,,,media/D527658D-59FE-44C6-9A4A-EA50146AF59D.jpg|media/920FABAB-E32A-403D-B8CF-17B93DECDF56.jpg|media/21A019E6-A1F8-4EC5-AC9B-3055C7803959.jpg
11986993120,"Jul 26, 2024, 4:10:35 PM",Lunch Run,Run,Yikes,330,1.30,,,false,,,activities/11986993120.gpx,,,330.0,309.0,1300.3,6.038,4.208,0.0,0.0,185.6,187.3,2.5,-0.1,,,,,,,,,101.0,,,,,,,,,,,,,,,,0.0,,1.0,1299.3,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.94,0.0,,,,820.0,,,,,4.205,,,,,,,,""
12114480212,"Aug 10, 2024, 8:12:26 PM",🇺🇸🇺🇸,Run,Hard to focus on running when watching a lebron james masterclass,1353,4.82,,,false,,,,,,1353.0,1353.0,4828.0,,3.568,,,,,,0.0,,,,,,,,,377.0,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.568,0.0,,,,,,,,,,,,,,,,,media/C6F1B3CC-6EFC-47AD-BA99-7CD2439F05D8.jpg
12131877192,"Aug 12, 2024, 10:28:57 PM",Yikes p2,Run,This was a rough one,1361,3.62,190.0,49,false,,,activities/12131877192.gpx,,,1361.0,937.0,3625.7,6.379,3.869,12.2,12.2,185.6,195.4,35.9,0.0,,,,,190.0,173.0,,,285.0,,,49.0,,,,,,,,,,,0.0,,0.0,,1.0,3658.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.664,399.1,,,,2608.0,,,,,3.904,,,,,,,,media/DC47B84F-4648-49E5-876F-9B32BD7AA4F1.jpg|media/32F002DA-07AA-4D15-A225-FB6874D1FFF4.jpg
12216618927,"Aug 22, 2024, 6:41:38 PM",#unemployed,Run,Locking in starting now,3982,11.28,189.0,195,false,,,activities/12216618927.gpx,,,3982.0,3446.0,11282.0,5.306,3.274,9.4,9.4,185.6,195.1,5.7,0.0,,,,,189.0,175.0,,,881.0,,,195.0,,,,,,,,,,,0.0,,0.0,,1.0,11293.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.833,0.0,,,,8994.0,,,,,3.277,,,,,,,,media/B0437622-FEBE-4604-877F-47D7788B9414.jpg|media/0F66B17D-148D-4261-8FBD-941602961A22.jpg|media/FA7743E3-F58E-43B9-936F-DD2C97611DAD.jpg
12321122532,"Sep 4, 2024, 4:50:39 AM",Perks of a bad sleep schedule,Run,We love midnight runs,2612,8.39,198.0,154,false,,Barefoot (No Shoes) dogs,activities/12321122532.gpx,,,2612.0,2491.0,8390.6,5.882,3.368,12.9,12.9,178.3,187.6,10.9,0.0,,,,,198.0,179.0,,,656.0,,,154.0,,,,,,,,,,,0.0,,0.0,,1.0,8411.4,,,,,,,,,,,,,,,,19363608.0,,,,,,,,,,0.0,3.212,0.0,,,,6630.0,,,,,3.377,,,,,,,,media/C3316C7B-DAE7-4E73-896D-B4589CC0A6BC.jpg|media/19E6C450-37FA-4781-86F7-0F1D0E2B8829.jpg
12330057755,"Sep 5, 2024, 4:55:38 AM",Yay,Run,Midnight run day 2,3873,11.74,192.0,219,false,,,activities/12330057755.gpx,,,3873.0,3603.0,11744.0,6.3,3.26,23.8,23.8,178.7,196.2,12.6,0.0,,,,,192.0,178.0,,,919.0,,,219.0,,,,,,,,,,,0.0,,0.0,,1.0,11780.3,,,,,,,,,,,,,,,,19378984.0,,,,,,,,,,0.0,3.032,0.0,,,,9546.0,,,,,3.27,,,,,,,,media/F0B85653-4F54-4D43-8E94-8A8FD9DA18D5.jpg|media/7A3FDE4C-2FB2-4CF3-88E2-CA77B931002F.jpg|media/0685F89A-E565-42C9-9B10-0B8A8607ED57.jpg
12343492839,"Sep 6, 2024, 5:59:42 PM",Calm lake surf sesh,Surfing,"",5623,9.26,174.0,96,false,,,activities/12343492839.gpx,,,5623.0,5527.0,9263.7,11.234,1.676,5.3,2.1,175.0,178.7,19.8,0.0,,,,,174.0,145.0,,,,,,96.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.647,0.0,,,,,,,,,,,4270.0,,,,,,media/1DB65727-44B4-425C-83EA-314AC9F32710.jpg|media/765E6374-77F8-4C9E-85F4-0ACF29698FF6.jpg|media/EBFB4747-2DC3-4E58-82E2-373C9AD4CA64.jpg
12352210834,"Sep 7, 2024, 3:53:29 PM",Pumping barrels 24/7,Surfing,"",7838,10.81,181.0,197,false,,,activities/12352210834.gpx,,,7838.0,7741.0,10814.7,11.892,1.397,0.0,0.0,178.8,180.6,13.4,0.0,,,,,181.0,152.0,,,,,,197.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.38,10814.7,,,,,,,,,,,6114.0,,,,,,media/6CF8DFC0-15D2-42E4-9253-53EADC1159AE.jpg|media/38A16870-6510-459D-80FD-ED963E9BAB2D.jpg|media/040D38AB-C1F1-49F0-B108-FB005B394300.jpg
12371776672,"Sep 10, 2024, 5:15:05 AM",Midnight run day 3,Run,👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍🤫,2447,8.36,188.0,127,false,,,activities/12371776672.gpx,,,2447.0,2413.0,8365.6,7.005,3.467,12.9,12.9,178.3,187.6,10.9,0.0,,,,,188.0,172.0,,,654.0,,,127.0,,,,,,,,,,,0.0,,0.0,,1.0,8387.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.419,0.0,,,,6246.0,,,,,3.476,,,,,,,,media/F9DA135E-50E1-4065-9BD6-74B84F97A4A3.jpg|media/893B19C4-CA39-4DBD-A831-E8882E20B745.jpg|media/DD45F487-83BA-4024-A167-E9A918F244C8.jpg|media/41FE9388-D2B4-4085-9235-21E3AD97563E.jpg
12486847528,"Sep 23, 2024, 8:10:24 PM",Cooked,Run,Damn near blacked out,2809,8.76,191.0,160,false,,,activities/12486847528.gpx,,,2809.0,2799.0,8768.2,5.173,3.133,67.7,167.5,3.2,123.1,12.6,-1.1,,,,,191.0,176.0,,,684.0,,,160.0,,,,,,,,,,,0.0,,0.0,,1.0,8768.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.121,0.0,,,,7224.0,,,,,3.133,,,,,,,,media/3B27BA96-5CCD-4564-8A72-2D3A06244810.jpg|media/9DEB25A7-297E-4FAF-85BD-754392B4C449.jpg|media/D93AC57F-A059-4C1A-AF43-53DBB1E6567F.jpg
12503881229,"Sep 25, 2024, 6:23:43 PM",First of the year ‼️,Surfing,"",4171,4.72,169.0,46,false,,,activities/12503881229.gpx,,,4171.0,3970.0,4727.4,7.07,1.191,3.2,3.3,5.0,8.6,5.3,0.0,,,,,169.0,138.0,,,,,,46.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.133,0.0,,,,,,,,,,,6280.0,,,,,,media/B2498ED2-AF64-4FE1-9E17-8F2237D2A135.jpg|media/3933DF9B-5A4E-4DFF-BD57-6720B54E247E.jpg|media/618EE426-578E-4B46-A569-3FD05BBB89E9.jpg
